Date       Open	   High	  Low	    Close
8/15/2018	1197.85	1197.85	1165.53	1177.28
8/16/2018	1189.6	1196.1	1183	1184.02
8/17/2018	1184.02	1201.85	1173.58	1198.97
8/20/2018	1207.43	1217.09	1207.43	1212.48
8/21/2018	1213.6	1225.94	1211.21	1212.93
8/22/2018	1218.25	1225.58	1215.57	1224.62
8/23/2018	1219.12	1219.33	1193.47	1194.01
8/24/2018	1217.7	1222.78	1213.88	1221.96
8/27/2018	1227.79	1247.37	1227.02	1242.59
8/28/2018	1250.92	1254.85	1235.77	1239.87
8/29/2018	1238.71	1247.27	1228.61	1242.88
8/30/2018	1231.14	1231.14	1203.44	1208.49
8/31/2018	1204.92	1216.94	1201.76	1214.95
9/4/2018	1195.07	1195.07	1176.69	1178.75
9/5/2018	1177.59	1190.41	1172.12	1184.44
9/6/2018	1187.87	1199.35	1178.33	1187.88
9/7/2018	1187.88	1190.64	1171.71	1181.79
9/10/2018	1182.57	1184.92	1169.33	1170.33
9/11/2018	1156.69	1159.64	1144.89	1157.97
9/12/2018	1157.97	1188.17	1157.97	1183.23
9/13/2018	1183.23	1193.52	1178.47	1184.44
9/14/2018	1189.93	1204.77	1189.93	1202.23
9/17/2018	1207.01	1217.56	1205.81	1211.52
9/18/2018	1221.74	1241.74	1219.82	1237.01
9/19/2018	1245.17	1263.92	1245.17	1250.02
9/20/2018	1277.18	1279.87	1260.87	1268.48
9/21/2018	1271.55	1272.17	1262.53	1267.09
9/24/2018	1267.5	1277.75	1254.67	1254.86
9/25/2018	1261.54	1285.45	1261.54	1284.38
9/26/2018	1284.61	1284.65	1269.37	1270.97
9/27/2018	1270.52	1276.02	1264.34	1269.58
9/28/2018	1259.4	1276.56	1257.85	1264.69
10/1/2018	1269.84	1276.82	1254.22	1269.97
10/2/2018	1273.71	1283.04	1267.94	1278.49
10/3/2018	1291.9	1297.07	1280.51	1283.81
10/4/2018	1283	1285.75	1254.49	1262.75
10/5/2018	1252.57	1252.87	1234.92	1247.15
10/8/2018	1239.32	1250.8	1231.81	1248.71
10/9/2018	1247.54	1264.68	1238.65	1252.96
10/10/2018	1247.34	1247.34	1208.24	1208.24
10/11/2018	1205.76	1221.13	1194.63	1199.5
10/12/2018	1199.5	1222.5	1199.5	1217.31
10/15/2018	1218.25	1226.63	1209.87	1212.19
10/16/2018	1212.19	1230.9	1212.19	1224.78
10/17/2018	1229.68	1234.52	1211.22	1232.95
10/18/2018	1225.04	1225.04	1197.52	1198.64
10/19/2018	1203.32	1209.64	1186.69	1193.89
10/22/2018	1199.92	1212.21	1192.12	1209.46
10/23/2018	1209.46	1209.46	1157.74	1185.91
10/24/2018	1185.48	1189.95	1122.73	1123.41
10/25/2018	1139.23	1157.93	1134.75	1151.89
10/26/2018	1129.9	1153.48	1121.49	1147.21
10/29/2018	1159.53	1169.34	1119.43	1129.31
10/30/2018	1127.8	1147.5	1124.58	1142.27
10/31/2018	1154.31	1179.52	1154.31	1174.67
11/1/2018	1189.88	1206.07	1174.43	1201.92
11/2/2018	1211.61	1234.54	1201.08	1217.86
11/5/2018	1221.29	1234.68	1213.69	1221.1
11/6/2018	1221.25	1226.7	1213.96	1222.29
11/7/2018	1231.32	1235.44	1220.47	1230.49
11/8/2018	1229.3	1232.03	1206	1212.39
11/9/2018	1190.4	1194.58	1167.19	1181.76
11/12/2018	1180.81	1181.59	1159.78	1161.03
11/13/2018	1158.17	1180.47	1153.88	1163.41
11/14/2018	1161.94	1171.3	1141	1154.88
11/15/2018	1153.58	1183.64	1151.6	1180.2
11/16/2018	1179.03	1191.08	1174.5	1186.42
11/19/2018	1180.96	1183.75	1164.62	1171.74
11/20/2018	1156.57	1156.57	1118.53	1126
11/21/2018	1137.04	1155.66	1135.35	1144.85
11/23/2018	1110.61	1110.61	1099.14	1102.87
11/26/2018	1096.58	1108.04	1085.07	1089.6
11/27/2018	1073.76	1079.29	1056.38	1063.65
11/28/2018	1069.04	1097.94	1047.15	1097.56
11/29/2018	1092.51	1101.7	1084.98	1096.11
11/30/2018	1088.64	1099.05	1088.46	1098.77
12/3/2018	1127.84	1144.47	1125.84	1133.11
12/4/2018	1129.42	1134.35	1098.9	1100.23
12/6/2018	1069.35	1083.15	1055	1083.15
12/7/2018	1090.92	1100.02	1055.44	1058.35
12/10/2018	1051.69	1053.72	1027.02	1036.9
12/11/2018	1055.5	1061.09	1033.67	1041.85
12/12/2018	1041.85	1066.85	1041.85	1051.68
12/13/2018	1059.71	1065.46	1051.33	1054.71
12/14/2018	1040.69	1053.88	1034.49	1037.42
12/17/2018	1044.49	1064.54	1027.98	1031.85
12/18/2018	1040.28	1050.34	1038.91	1042.83
12/19/2018	1050.04	1067.76	1012.17	1016.86
12/20/2018	1025.25	1036.92	1003.26	1013.42
12/21/2018	1016.68	1027.3	1000.32	1002.11
12/24/2018	1001.57	1005.73	983.75	983.75
12/26/2018	985.84	1020.34	979.44	1020.3
12/27/2018	995.19	1012.21	984.42	1012.16
12/28/2018	1013.35	1023.35	1007.05	1010.7
12/31/2018	1013.78	1021.2	997.69	1013.13
1/2/2019	991.34	1026.2	986.72	1026
1/3/2019	1018.92	1020.33	996.9	999.85
1/4/2019	1023.9	1068.35	1023.9	1063.47
1/7/2019	1070.97	1077.41	1057.56	1064.11
1/8/2019	1073.76	1084.59	1068.36	1080.06
1/9/2019	1096.08	1103.58	1087.59	1101.39
1/10/2019	1089.87	1098.98	1084.65	1098.98
1/11/2019	1091.03	1098	1083.06	1092.79
1/14/2019	1079.92	1092.79	1076.03	1083.47
1/15/2019	1087.37	1090.97	1068.68	1075.79
1/16/2019	1078.09	1090.43	1077.9	1088.01
1/17/2019	1084.05	1113.58	1082.37	1104.38
1/18/2019	1113.16	1122.45	1106.58	1118.95
1/22/2019	1104.38	1104.38	1082.95	1094.27
1/23/2019	1101.9	1108.81	1089.4	1100.9
1/24/2019	1099.11	1109.71	1097.08	1104.22
1/25/2019	1127.82	1138.53	1116.92	1125.41
1/28/2019	1101	1101	1086.76	1093.92
1/29/2019	1113.74	1115.97	1103.59	1103.73
1/30/2019	1124.21	1153.18	1123.23	1146.35
1/31/2019	1140.14	1155.8	1132.21	1151
2/1/2019	1137.99	1141.72	1133.13	1138.04
2/4/2019	1135.2	1141.28	1126.7	1138.33
2/5/2019	1136.27	1139.12	1131.45	1135.79
2/6/2019	1130.25	1138.59	1126.08	1127.73
2/7/2019	1123.57	1126.09	1102.56	1110.99
2/8/2019	1101.24	1108.67	1092.44	1105.53
2/11/2019	1105.13	1108.76	1097.89	1106.96
2/12/2019	1112.58	1131.95	1112.58	1130.46
2/13/2019	1140.69	1143.66	1128.67	1131.87
2/14/2019	1125.34	1134.72	1123.25	1130
2/15/2019	1139.63	1146.04	1136.5	1140.11
2/19/2019	1140.11	1151.01	1134.76	1144.96
2/20/2019	1147.73	1169.53	1144.08	1164.16
2/21/2019	1159.92	1167.23	1156.91	1166.32
2/22/2019	1173.49	1186.42	1173.49	1182.82
2/25/2019	1188.43	1194.47	1182.31	1192.84
2/26/2019	1186.17	1195.04	1183.31	1184.56
2/27/2019	1186.17	1186.45	1174.64	1175.91
2/28/2019	1175.21	1175.21	1159.53	1161.72
3/1/2019	1168.06	1177.63	1160.73	1167.63
3/4/2019	1165.24	1174.38	1158.46	1169.99
3/5/2019	1169.25	1177.15	1167.62	1168.63
3/6/2019	1172.73	1173.67	1150.55	1151.14
3/7/2019	1146.16	1146.16	1124.94	1129.32
3/8/2019	1129.32	1129.32	1105.34	1109.79
3/11/2019	1113.71	1139.44	1113.49	1139.3
3/12/2019	1142.18	1153.73	1141.65	1143.63
3/13/2019	1148.9	1164.15	1148.66	1158.89
3/14/2019	1152.98	1153.35	1142.57	1143.66
3/15/2019	1144.87	1158.15	1144.87	1148.5
3/18/2019	1157.83	1168.4	1155.53	1166.79
3/19/2019	1178.05	1188.4	1160.96	1166.74
3/20/2019	1163.71	1174.62	1145.01	1165.84
3/21/2019	1164.51	1174.4	1162.5	1171
3/22/2019	1159.48	1159.48	1121.81	1122.01
3/25/2019	1122.16	1138.03	1116.88	1126.24
3/26/2019	1135.9	1146.68	1133.49	1139.77
3/27/2019	1136.9	1138.46	1119.3	1129.19
3/28/2019	1132.75	1138.87	1123.98	1136.55
3/29/2019	1148.75	1164.06	1148.49	1154.44
4/1/2019	1178.57	1197.91	1177.86	1192.67
4/2/2019	1199.97	1200.13	1182.14	1189.78
4/3/2019	1205.81	1212.3	1193.11	1195.45
4/4/2019	1194.06	1204.06	1189.94	1203.73
4/5/2019	1206.73	1215.03	1205.02	1211.39
4/8/2019	1215.4	1219.11	1204.31	1217.67
4/9/2019	1208.89	1208.89	1187.88	1189.75
4/10/2019	1195.57	1196.51	1185.41	1189.85
4/11/2019	1183.58	1183.58	1164.65	1169.31
4/12/2019	1180.34	1184.1	1169.64	1172.22
4/15/2019	1176.15	1176.24	1166.18	1171.64
4/16/2019	1172.23	1183.23	1171.1	1174.31
4/17/2019	1183.45	1192.54	1167.66	1171.94
4/18/2019	1172.58	1174.86	1157.28	1162.62
4/22/2019	1159.04	1159.04	1139.1	1146.38
4/23/2019	1143.91	1156.34	1143.1	1151.07
4/24/2019	1146.84	1146.84	1122.85	1124.83
4/25/2019	1123.22	1124.75	1109.7	1115.31
4/26/2019	1115	1120.23	1110.25	1117.48
4/29/2019	1116.96	1120.16	1111.15	1119.4
4/30/2019	1117.65	1119.09	1106.31	1112.9
5/1/2019	1113.09	1113.48	1086.58	1088.07
5/2/2019	1083.59	1090.67	1081.41	1086.59
5/3/2019	1097.28	1132.16	1097.28	1130.52
5/6/2019	1110.58	1116.42	1098.48	1113.6
5/7/2019	1103.34	1105.54	1087.16	1098.2
5/8/2019	1086.05	1101.49	1086.05	1088.49
5/9/2019	1072.24	1086.53	1066.21	1083.65
5/10/2019	1080.59	1093.09	1067.68	1088.8
5/13/2019	1072.49	1072.78	1038	1045.01
5/14/2019	1054	1066.89	1053.35	1062.52
5/15/2019	1047.65	1064.44	1042.93	1062.86
5/16/2019	1068.33	1077.95	1062.48	1065.1
5/17/2019	1059.18	1066.56	1053.75	1061.34
5/20/2019	1056.67	1060.28	1047.93	1049.27
5/21/2019	1051.38	1073.37	1048.43	1071.37
5/22/2019	1072.03	1072.96	1052.97	1054.65
5/23/2019	1039.71	1039.71	1023.35	1032.79
5/24/2019	1047.91	1050.15	1039.08	1039.81
5/28/2019	1051.94	1055.63	1042.38	1042.77
5/29/2019	1028.08	1035.28	1021.27	1034.83
5/30/2019	1033.21	1041.49	1025.07	1027.12
5/31/2019	1013.16	1019.32	1002.67	1006.62
6/3/2019	1008.95	1032.15	1008.95	1028.05
6/4/2019	1038.24	1050.52	1036.04	1050.34
6/5/2019	1047.2	1048.27	1025.73	1030.96
6/6/2019	1031.42	1038.68	1025.19	1034.54
6/7/2019	1035.25	1043.43	1028.92	1039.26
6/10/2019	1045.53	1054.28	1045.1	1046.04
6/11/2019	1061.68	1082.33	1061.68	1078.86
6/12/2019	1075.69	1079.22	1066.86	1068.06
6/13/2019	1077.06	1085.32	1074.75	1082.25
6/14/2019	1072.73	1072.73	1053.21	1054.68
6/17/2019	1052.33	1056.72	1041.32	1048.75
6/18/2019	1063.48	1092.9	1063.48	1087.94
6/19/2019	1090.73	1096.29	1082.21	1091.8
6/20/2019	1109.66	1115.99	1098.27	1098.65
6/21/2019	1096.68	1100.9	1093.51	1093.65
6/24/2019	1094.95	1095.16	1085.74	1086.87
6/25/2019	1089.52	1091.38	1080.32	1083.21
6/26/2019	1095.24	1109.28	1095.24	1107.44
6/27/2019	1110.69	1112.36	1103.34	1110.82
6/28/2019	1115.27	1121.92	1111.66	1121.05
7/1/2019	1138.72	1141.72	1125.72	1130.35
7/2/2019	1124.38	1124.38	1111.51	1114.2
7/3/2019	1113.18	1114.95	1107.08	1111.31
7/5/2019	1096.85	1107.3	1088.32	1106.06
7/8/2019	1106.29	1111.63	1092.68	1094.35
7/9/2019	1083.56	1090.56	1077.79	1090.43
7/10/2019	1102.46	1106.35	1092.63	1093.83
7/11/2019	1091.83	1094.04	1085.89	1090.86
7/12/2019	1094.64	1107.73	1094.64	1103.82
7/15/2019	1106.78	1115.78	1103.42	1112.32
7/16/2019	1110.91	1132.59	1110.23	1118.51
7/17/2019	1118.5	1118.5	1102.65	1106.98
7/18/2019	1102.85	1107.88	1097.1	1104.61
7/19/2019	1109.63	1123.28	1109.58	1116.29
7/22/2019	1117	1127	1106.62	1115.08
7/23/2019	1120.54	1127.45	1113.03	1116.53
7/24/2019	1115.13	1115.13	1098.48	1106.76
7/25/2019	1104.58	1106.77	1092.51	1097.47
7/26/2019	1097.13	1101.91	1092.11	1098.54
7/29/2019	1094.07	1095.99	1084.6	1092.56
7/30/2019	1092.02	1094.15	1076.04	1093.97
7/31/2019	1095.72	1097.77	1059.17	1066.33
8/1/2019	1065.97	1065.97	1028	1033.68
8/2/2019	1023.11	1023.89	1002.1	1012.86
8/5/2019	989.08	989.08	969.23	976.68
8/6/2019	983.28	987.43	963.68	979.94
8/7/2019	978.93	978.93	954.58	970.1
8/8/2019	977.64	991.03	976.51	990.58
8/9/2019	976.61	978.74	956.81	958.24
8/12/2019	950.89	950.89	926.9	928.85
8/13/2019	927.82	967.5	925.41	956.18
8/14/2019	937.31	937.31	912.93	913.21
8/15/2019	916.2	916.2	890.87	902.87
8/16/2019	908.33	921.93	905.99	917.52
8/19/2019	930.91	938.2	926.04	927.38
8/20/2019	926.04	933.07	918.17	925.58
8/21/2019	930.23	931.42	921.01	925.84
8/22/2019	928.61	929.56	910.51	915.99
8/23/2019	912.32	924.6	890.25	892.05
8/26/2019	900.11	904.07	889.02	893.42
8/27/2019	898.37	903.16	883.48	883.74
8/28/2019	883.38	900.75	878.49	896.9
8/30/2019	931.75	937.43	923.42	929.36
9/3/2019	927.11	927.11	899.65	905.17
9/4/2019	906.99	933.9	906.99	933.9
9/5/2019	940.73	965.49	940.73	953.02
9/6/2019	952.92	955.98	943.93	944.23
9/9/2019	948.29	971.43	948.29	971.34
9/10/2019	975.32	1001.78	971.75	1001.78
9/11/2019	1001.89	1021.68	995.57	1021.36
9/12/2019	1024.81	1031.85	1009.13	1027.94
9/13/2019	1044.32	1047.24	1033.7	1035.27
9/16/2019	1026.91	1038.48	1024.81	1031.81
9/17/2019	1028.39	1028.39	1008.75	1022.43
9/18/2019	1020.88	1024.42	998.6	1009.25
9/19/2019	994.97	1003.16	990.48	993.03
9/20/2019	993.24	1001.47	983.2	986.94
9/23/2019	972.57	990.02	968.59	985.71
9/24/2019	982.09	982.09	954.32	957.96
9/25/2019	952.8	977.32	950.02	976.1
9/26/2019	974.28	974.28	956.75	961.09
9/27/2019	960.72	970.89	957.65	961.86
9/30/2019	960.83	968.53	951.32	965.09
10/1/2019	965.29	979.91	950.86	952.21
10/2/2019	939.94	939.94	919.68	923.79
10/3/2019	922.59	934.52	912.3	932.16
10/4/2019	934.42	944.51	934.17	944.22
10/7/2019	941.51	949.04	933.61	934.72
10/8/2019	925.44	927.44	916.99	917.64
10/9/2019	924.05	925.86	909.53	918.05
10/10/2019	925.22	947.45	925.04	944.94
10/11/2019	947.99	987.67	947.99	981.56
10/14/2019	977.79	977.79	960.42	961.56
10/15/2019	961.52	979.21	955.74	968.98
10/16/2019	963.74	966.64	947.29	949.86
10/17/2019	956.92	962.23	947.88	953.7
10/18/2019	953.76	964.31	952.55	953.26
10/21/2019	959.77	973.53	959.77	961.27
10/22/2019	962.67	976.16	957.54	973.29
10/23/2019	973.9	977.2	967.9	974.3
10/24/2019	980.66	981.14	959.83	970.24
10/25/2019	976.76	992.52	975.12	985.44
10/28/2019	987.53	1006.73	987.53	1004.36
10/29/2019	1001.1	1010.04	1001.03	1006.09
10/30/2019	997.29	997.29	985.91	996.66
10/31/2019	988.04	991.6	973.34	981.77
11/1/2019	997.07	1028.02	997.07	1024.32
11/4/2019	1029.45	1043.94	1029.45	1039.7
11/5/2019	1041.88	1052.31	1041.88	1044.39
11/6/2019	1037.17	1038.4	1025.57	1030.16
11/7/2019	1032.7	1054.78	1032.7	1047.62
11/8/2019	1039.05	1042.76	1029.63	1037.88
11/11/2019	1026.18	1033.3	1018.15	1030.87
11/12/2019	1031.2	1036.05	1022.69	1024.63
11/13/2019	1012.64	1016.9	1001.83	1003.85
11/14/2019	1002.98	1007.95	996.87	1000.18
11/15/2019	1008.16	1017.84	1008.16	1014.16
11/18/2019	1008.02	1011.72	1000.57	1011.16
11/19/2019	1021.21	1021.82	1005.06	1010.51
11/20/2019	1001.9	1015.28	995.56	1001.98
11/21/2019	1004.88	1014.04	999.63	1011.88
11/22/2019	1024.6	1037.87	1024.6	1032.78
11/25/2019	1037.91	1056.98	1037.27	1051.67
11/26/2019	1052.74	1055.83	1045.49	1053.79
11/27/2019	1053.15	1057.51	1045.86	1057.51
11/29/2019	1049.42	1057.51	1042.86	1043.79
12/2/2019	1044.19	1058.32	1044.19	1054.94
12/3/2019	1035.85	1037.22	1024.74	1037.15
12/4/2019	1048.16	1060.07	1046.65	1052.56
12/5/2019	1054.53	1057.31	1046.16	1055.87
12/6/2019	1063.7	1083.37	1063.7	1078.6
12/9/2019	1081.97	1092.37	1080.72	1081
12/10/2019	1079.49	1086.84	1076.74	1079.72
12/11/2019	1082.79	1091.57	1082.42	1087.33
12/12/2019	1084.33	1110.5	1082.74	1109.11
12/13/2019	1109.91	1120.5	1093.06	1098.66
12/16/2019	1112.78	1113.66	1093.16	1093.45
12/17/2019	1094.41	1106.16	1094.18	1104.07
12/18/2019	1103.23	1105.33	1097.99	1103.37
12/19/2019	1104.31	1106.76	1099.36	1099.67
12/20/2019	1101.55	1104.29	1092.95	1094.58
12/23/2019	1098.1	1102.79	1097.51	1102.79
12/24/2019	1103.55	1112.17	1103.29	1105.22
12/26/2019	1111.09	1113.65	1105.22	1110.98
12/27/2019	1109.41	1109.53	1097.4	1099.25
12/30/2019	1101.88	1106.38	1097.4	1098.31
12/31/2019	1096.91	1102.88	1095.64	1099.33
1/2/2020	1111.64	1114.2	1100.86	1106.12
1/3/2020	1094.24	1098.07	1090.41	1091.15
1/6/2020	1087.78	1090.28	1076.96	1080.33
1/7/2020	1080.13	1095.08	1079.63	1088.77
1/8/2020	1087.53	1101.06	1086.52	1092.06
1/9/2020	1091.39	1092.17	1079.46	1084.98
1/10/2020	1086.21	1092.16	1075.91	1077.63
1/13/2020	1081.92	1098.62	1080.29	1097.49
1/14/2020	1095.93	1108.52	1095.76	1103
1/15/2020	1098.19	1099.07	1083.96	1088.3
1/16/2020	1092.98	1094.15	1083.25	1087.07
1/17/2020	1098.01	1099.87	1090.01	1097.23
1/21/2020	1089.34	1089.34	1066.52	1068.72
1/22/2020	1079.33	1084.88	1074.12	1081.45
1/23/2020	1071.21	1074.9	1054.63	1074.1
1/24/2020	1072.56	1072.56	1042.66	1051.57
1/27/2020	1024.85	1024.85	1004.15	1006.92
1/28/2020	1019.1	1021.65	1007.97	1011.17
1/29/2020	1012.79	1016.17	1005.17	1005.65
1/30/2020	991.84	1008.59	985.27	1008.4
1/31/2020	994.56	995.14	973.61	977.23
2/3/2020	980.58	988.71	978.84	984.1
2/4/2020	1002.88	1018.71	1002.8	1015.77
2/5/2020	1031.54	1034.78	1025.02	1031.98
2/6/2020	1047.54	1047.54	1029.64	1031.54
2/7/2020	1021.11	1021.11	1006.79	1009.04
2/10/2020	1004.69	1008.15	997.59	1000.77
2/11/2020	1012.76	1028.85	1012.66	1018.67
2/12/2020	1031.03	1039.04	1023.86	1025.43
2/13/2020	1017.99	1021.75	1012.02	1015.58
2/14/2020	1016.72	1016.72	1000.94	1004.37
2/18/2020	999.5	1007	992.82	998.99
2/19/2020	1001.96	1010.12	1001.31	1006.51
2/20/2020	1001.03	1003.69	988.32	993.01
2/21/2020	981.82	986.76	973.23	985.83
2/24/2020	954.51	954.51	933.17	939.61
2/25/2020	944.54	945.37	905.26	910.98
2/26/2020	917.36	925.32	899.62	900.44
2/27/2020	879.87	896.29	859.91	866.21
2/28/2020	838.99	860.03	829.62	854.34
3/2/2020	859.38	878.58	846.16	878.47
3/3/2020	885.06	907.57	856.3	866.61
3/4/2020	883.72	894.02	874.05	892.63
3/5/2020	869.34	871.22	835.67	848.37
3/6/2020	822.97	829.85	796.88	806.55
3/9/2020	757.53	757.53	689.14	689.9
3/10/2020	729.54	740.65	697.16	736.91
3/11/2020	714.27	719.34	665.01	680.51
3/12/2020	634.21	634.21	581.44	594.56
3/13/2020	618.96	670.58	610.72	668.14
3/16/2020	660.49	660.49	581.98	584.41
3/17/2020	590.22	620.79	575.98	605.07
3/18/2020	570.75	573.56	518.07	530.45
3/19/2020	527.12	562.03	507.13	552.98
3/20/2020	561.7	583.15	536.85	539.41
3/23/2020	534.72	538.98	512.29	520.97
3/24/2020	565.32	583.41	562.32	582.2
3/25/2020	590.48	624.57	574.6	603.34
3/26/2020	615.56	639.66	608.83	634.69
3/27/2020	601.34	617.6	599.99	603.19
3/30/2020	607.78	615.88	594.7	614.17
3/31/2020	623.37	647.03	620.16	630.61
4/1/2020	610.29	625.35	602.18	606.93
4/2/2020	613.49	633.54	599.08	615.85
4/3/2020	610.93	617.25	586.74	593.23
4/6/2020	621.58	637.2	621.54	632.95
4/7/2020	666.18	668.87	639.38	640.73
4/8/2020	647.64	668.25	642.34	663.18
4/9/2020	680.18	694.19	667.39	675.34
4/13/2020	677.74	679.21	658.27	669.82
4/14/2020	685.09	693.72	668.45	673.14
4/15/2020	641.1	641.39	626.32	636.37
4/16/2020	640.4	640.69	623.21	634.98
4/17/2020	658.29	663.51	649.47	660.67
4/20/2020	643.81	651.98	633.6	636.54
4/21/2020	621.48	628.17	612.2	623.61
4/22/2020	638.64	639.48	630.91	635.97
4/23/2020	642.09	665.9	640.6	644.96
4/24/2020	652.07	654.38	628.95	636.46
4/27/2020	643	666.01	638.18	661.96
4/28/2020	675.19	681.32	657.88	672.57
4/29/2020	691.39	729.06	691.35	725.12
4/30/2020	702.92	707.55	682.25	685.03
5/1/2020	664.66	674.04	655.8	662.22
5/4/2020	651.42	669.44	648.28	667.9
5/5/2020	677.71	689.14	660.83	661.38
5/6/2020	664.19	667.5	650.17	654.91
5/7/2020	668.22	679.04	668.22	671.22
5/8/2020	685.04	702.07	684.2	702.06
5/11/2020	679.99	680.5	665.03	667.95
5/12/2020	671.29	682.39	652.01	652.01
5/13/2020	651.42	651.52	623.59	630.72
5/14/2020	614.58	641.48	605.86	641.48
5/15/2020	641.63	653.04	635.71	645.87
5/18/2020	682.08	699.4	682.08	697.24
5/19/2020	694.01	704.38	686.96	690.71
5/20/2020	702.53	713.94	701.1	703.07
5/21/2020	702.21	711.46	695.25	696.52
5/22/2020	693.76	693.79	682.71	692.5
5/26/2020	718.23	725.22	714.56	718.45
5/27/2020	736.59	754.62	731.92	753.87
5/28/2020	760.24	760.24	740.3	742.38
5/29/2020	741.74	752.61	733.91	749.21
6/1/2020	755.52	767.13	752.55	761.8
6/2/2020	775.5	789.49	774.32	785.91
6/3/2020	807.54	821.97	804.32	817.57
6/4/2020	814.08	833.92	806.85	833.71
6/5/2020	867.63	880.39	853.86	858.03
6/8/2020	880.57	888.88	866.47	887.9
6/9/2020	864.2	869.2	852.55	867.83
6/10/2020	866.12	867.89	843.04	846.35
6/11/2020	800.36	808.74	764.02	765.56
6/12/2020	803.3	812.98	783.47	800.65
6/15/2020	767.27	807.61	764.77	802.38
6/16/2020	836.13	843.27	813.93	830.16
6/17/2020	826.32	828.39	814.03	815.56
6/18/2020	798.96	814.35	797.57	808.29
6/19/2020	815.84	818	792.34	795.46
6/22/2020	796.97	805.3	794.78	801.58
6/23/2020	819.36	822.37	810.79	810.79
6/24/2020	801.08	801.69	776.9	782.74
6/25/2020	782.06	800.3	777.55	800.29
6/26/2020	789.14	789.95	768.87	770.2
6/29/2020	778.26	791.86	775.48	785.5
6/30/2020	778.37	795.14	774.36	791.98
7/1/2020	793.32	794.55	772.96	779.85
7/2/2020	796.67	808.42	787.87	790.09
7/6/2020	809.56	811.28	798.01	805.84
7/7/2020	796.93	802.43	787.23	787.28
7/8/2020	795.57	801.75	785.3	791.85
7/9/2020	795.14	796.33	771.51	777.93
7/10/2020	777.98	803.54	777.59	803.53
7/13/2020	818.47	823.85	800.39	800.45
7/14/2020	795.62	828.08	794.18	828.04
7/15/2020	843.18	843.86	822.5	834.67
7/16/2020	827.75	834.25	822.77	825.6
7/17/2020	829.97	832.38	820.76	821.47
7/20/2020	817.88	823.8	816.93	819.58
7/21/2020	823.63	836.73	823.63	830.89
7/22/2020	831.54	839.42	829.42	838.65
7/23/2020	838.29	846.52	827.92	831.59
7/24/2020	826.03	832.78	821.05	830.81
7/27/2020	834.98	852.09	830.05	851.68
7/28/2020	843.22	845.81	833.05	833.73
7/29/2020	845.08	856.01	841.62	853.87
7/30/2020	837.7	840.68	824.76	838.06
7/31/2020	832.81	832.93	817.06	821.4
8/3/2020	831.35	840.6	827.16	837.48
8/4/2020	833.36	844.29	831.83	844.29
8/5/2020	866.03	879.36	865.88	870.02
8/6/2020	864.88	868.84	861.33	862.99
8/7/2020	848.88	856.63	843.1	856.57
8/10/2020	865.93	887.29	865.93	886.7
8/11/2020	900.13	903.04	885.14	887.26
8/12/2020	899.08	900.27	884.8	890.78
8/13/2020	884.31	889.91	879.11	882.47
8/14/2020	877.28	888.77	877.01	886.7
8/17/2020	895.38	901.78	887.26	890.96
8/18/2020	901.48	904.52	896.67	898.31
8/19/2020	899.39	905.58	888.32	889.02
8/20/2020	871.42	891.31	870.57	888.84
8/21/2020	876.7	878.6	864.34	868.51
8/24/2020	878.84	885.87	877.21	885.72
8/25/2020	885.46	887.27	870.81	883.45
8/26/2020	883.2	889.05	874.82	879.55
8/27/2020	884.34	885.68	867.49	875.69
8/28/2020	882.69	896.9	881.92	896.2
8/31/2020	895.52	896.58	880.94	881.22
9/1/2020	885.11	902.92	881.08	902.91
9/2/2020	905.77	908.22	894.42	907.26
9/3/2020	901.69	909.69	880.05	888.26
9/4/2020	899.36	904.12	880.51	899.31
9/8/2020	879.12	885.7	866.63	872.38
9/9/2020	888.95	893.77	884.12	888.63
9/10/2020	892.54	894.15	873.55	873.55
9/11/2020	883.65	900.64	883.65	890.82
9/14/2020	899.19	906.59	892.37	904.67
9/15/2020	913.47	921.46	907.73	916.48
9/16/2020	917.67	929.16	911.05	919.94
9/17/2020	910.19	942.37	907.04	939.45
9/18/2020	938.83	956.02	932.21	932.81
9/21/2020	911.76	932.81	873.59	884.03
9/22/2020	886.49	889.23	872.96	881.55
9/23/2020	877.17	890.03	865.95	866.23
9/24/2020	863.39	884.3	854.81	869.21
9/25/2020	858.9	876.58	856.97	874.56
9/28/2020	897.04	901.72	889.55	891.68
9/29/2020	890.11	893.89	876.06	877.04
9/30/2020	881.09	896.31	877.59	882.48
10/1/2020	886.12	894.37	881.87	889.55
10/2/2020	873.59	907.1	873.59	901.55
10/5/2020	911.3	932.05	911.3	930.5
10/6/2020	936.84	937.36	912.15	915.42
10/7/2020	926.68	943.13	926.68	939.86
10/8/2020	944.95	951.79	938.91	950.23
10/9/2020	961.06	962.51	933.73	941.99
10/12/2020	942.57	942.57	935.68	937.68
10/13/2020	921.85	931.1	916.87	927.1
10/14/2020	930.41	939	930.32	932.52
10/15/2020	914.12	937.92	912.13	936.8
10/16/2020	937.43	944.86	931.49	938.25
10/19/2020	944.91	960.3	934.79	935.56
10/20/2020	943.06	955.19	939.11	939.78
10/21/2020	941.16	957.04	940.75	943.4
10/22/2020	945.39	957.72	941.87	956.12
10/23/2020	962.23	973.06	959.5	967.94
10/26/2020	957.96	959.48	937.07	942.04
10/27/2020	938.73	941.76	931.99	934.75
