Date,Open,High,Low,Close
2015-02-27,949.47,955.83,948.64,948.91
2015-03-02,945.74,946.57,932.91,938.62
2015-03-03,937.65,947.54,935.69,936.91
2015-03-04,924.40,926.63,911.54,924.90
2015-03-05,922.43,923.28,912.88,918.43
2015-03-06,907.53,909.29,893.49,898.50
2015-03-09,895.87,898.21,890.23,893.21
2015-03-10,883.97,885.03,869.88,870.01
2015-03-11,867.12,874.20,863.99,873.02
2015-03-12,883.75,889.46,877.86,880.47
2015-03-13,873.56,873.56,849.72,860.26
2015-03-16,862.88,865.01,851.25,859.06
2015-03-17,857.16,870.93,856.84,868.53
2015-03-18,860.44,896.97,860.29,893.68
2015-03-19,885.09,885.09,860.90,862.35
2015-03-20,870.30,887.90,869.41,887.53
2015-03-23,889.83,908.80,889.83,907.61
2015-03-24,906.97,908.28,895.30,899.49
2015-03-25,904.42,910.54,894.21,894.57
2015-03-26,896.17,899.52,878.84,881.14
2015-03-27,872.77,872.77,858.09,861.27
2015-03-30,862.99,882.84,862.99,878.56
2015-03-31,868.79,868.79,859.55,865.05
2015-04-01,859.83,862.46,853.48,857.21
2015-04-02,853.72,870.25,850.31,869.21
2015-04-06,873.10,883.11,871.06,877.50
2015-04-07,883.51,894.26,881.50,887.03
2015-04-08,898.86,903.25,887.28,887.70
2015-04-09,884.55,892.94,881.03,890.65
2015-04-10,889.96,893.55,886.77,888.05
2015-04-13,885.93,886.41,876.50,878.67
2015-04-14,891.02,908.20,891.02,904.74
2015-04-15,910.14,927.38,909.70,923.95
2015-04-16,925.49,925.68,907.44,907.46
2015-04-17,907.46,907.46,884.87,890.81
2015-04-20,893.13,904.26,893.13,898.33
2015-04-21,894.46,905.60,892.47,895.55
2015-04-22,903.40,918.48,903.13,918.24
2015-04-23,920.89,961.74,920.71,959.72
2015-04-24,974.60,985.53,974.60,981.81
2015-04-27,990.71,1003.23,988.40,989.08
2015-04-28,996.21,1001.59,992.13,994.98
2015-04-29,977.86,977.86,964.02,967.78
2015-04-30,957.31,976.30,952.15,975.27
2015-05-01,987.78,996.55,976.91,988.96
2015-05-04,989.64,998.73,987.78,994.17
2015-05-05,1002.33,1018.20,1001.25,1013.38
2015-05-06,1020.52,1023.46,993.39,996.62
2015-05-07,989.79,989.79,968.84,980.04
2015-05-08,991.95,996.48,977.48,984.45
2015-05-11,987.39,1001.78,987.39,991.58
2015-05-12,990.28,994.45,982.85,983.29
2015-05-13,987.16,989.71,977.75,979.30
2015-05-14,989.91,1000.24,982.74,987.36
2015-05-15,985.93,987.81,978.42,984.18
2015-05-18,977.53,977.53,963.36,964.40
2015-05-19,955.30,955.30,938.67,941.74
2015-05-20,947.04,953.75,939.12,949.08
2015-05-21,950.21,950.21,938.87,943.05
2015-05-22,943.04,947.16,933.16,941.94
2015-05-26,935.12,937.41,917.78,921.08
2015-05-27,917.51,928.56,912.39,927.30
2015-05-28,923.08,923.08,907.31,917.57
2015-05-29,911.93,916.42,907.56,907.56
2015-06-01,908.16,909.33,895.70,901.33
2015-06-02,911.05,940.54,911.05,937.90
2015-06-03,938.80,951.82,930.93,934.01
2015-06-04,929.87,932.61,916.36,919.69
2015-06-05,912.66,919.30,905.78,912.39
2015-06-08,912.39,913.86,900.04,903.26
2015-06-09,907.32,916.19,903.15,903.25
2015-06-10,922.70,933.77,921.04,922.31
2015-06-11,919.16,923.53,914.77,921.64
2015-06-12,917.27,917.34,906.78,916.61
2015-06-15,905.68,905.68,895.75,896.36
2015-06-16,891.00,896.56,886.94,892.83
2015-06-17,891.45,892.24,875.91,890.08
2015-06-18,892.72,899.32,885.08,899.31
2015-06-19,897.36,897.36,888.54,888.64
2015-06-22,898.89,899.13,888.42,888.78
2015-06-23,888.37,899.82,886.69,898.68
2015-06-24,897.03,901.53,885.92,888.86
2015-06-25,887.14,889.29,874.14,876.25
2015-06-26,876.53,880.11,872.61,877.16
2015-06-29,867.13,869.85,855.09,855.43
2015-06-30,857.37,858.56,832.40,835.55
2015-07-01,840.12,842.96,829.52,830.21
2015-07-02,832.33,838.05,820.55,827.24
2015-07-06,809.89,813.73,800.22,803.91
2015-07-07,793.51,804.22,766.71,801.27
2015-07-08,787.95,789.79,767.41,769.51
2015-07-09,785.33,793.08,772.06,773.15
2015-07-10,791.36,794.66,780.70,781.66
2015-07-13,787.97,811.78,781.26,810.69
2015-07-14,804.96,804.96,796.63,801.42
2015-07-15,795.39,795.39,775.94,779.00
2015-07-16,783.28,785.73,774.86,778.08
2015-07-17,777.06,777.06,762.10,762.53
2015-07-20,761.40,761.74,750.18,750.78
2015-07-21,749.91,767.66,748.71,753.93
2015-07-22,739.48,742.77,729.90,735.40
2015-07-23,736.63,743.00,732.30,735.89
2015-07-24,732.26,732.26,711.71,714.09
2015-07-27,709.31,720.53,701.77,710.75
2015-07-28,721.42,743.42,719.76,739.39
2015-07-29,743.05,760.91,742.49,760.08
2015-07-30,758.41,768.06,738.27,743.09
2015-07-31,750.72,752.95,736.26,739.78
2015-08-03,733.45,736.88,723.73,731.61
2015-08-04,737.44,747.72,732.62,738.77
2015-08-05,753.77,765.78,745.86,746.94
2015-08-06,746.69,763.94,743.50,763.21
2015-08-07,755.31,763.71,745.38,747.04
2015-08-10,748.89,780.94,743.12,779.51
2015-08-11,762.83,762.83,739.15,747.45
2015-08-12,737.69,742.66,727.23,742.33
2015-08-13,733.95,734.26,720.55,725.39
2015-08-14,725.27,735.80,724.92,732.19
2015-08-17,729.13,732.75,723.98,731.99
2015-08-18,725.03,725.89,718.97,720.49
2015-08-19,711.64,712.80,694.57,700.96
2015-08-20,705.81,705.81,691.22,692.76
2015-08-21,684.29,686.65,670.10,670.24
2015-08-24,638.48,662.19,618.85,633.85
2015-08-25,650.60,658.36,625.65,625.76
2015-08-26,636.78,643.29,625.47,643.00
2015-08-27,650.73,690.98,650.73,690.85
2015-08-28,683.60,704.84,682.20,689.86
2015-08-31,677.89,696.88,670.66,694.35
2015-09-01,683.16,683.16,660.96,665.42
2015-09-02,678.06,682.34,663.93,681.27
2015-09-03,680.69,699.65,680.13,684.18
2015-09-04,672.48,672.48,658.57,660.34
2015-09-08,679.70,684.06,673.03,682.93
2015-09-09,698.30,703.48,676.00,678.54
2015-09-10,678.06,688.27,672.31,684.88
2015-09-11,686.03,688.04,674.67,681.75
2015-09-14,681.75,681.75,660.54,668.15
2015-09-15,661.79,667.63,659.27,666.44
2015-09-16,668.44,685.74,668.44,681.98
2015-09-17,678.53,695.55,673.14,681.04
2015-09-18,672.08,673.20,656.31,658.98
2015-09-21,661.92,663.70,651.77,654.40
2015-09-22,638.31,638.31,620.13,626.11
2015-09-23,628.38,629.59,604.73,605.18
2015-09-24,597.84,619.70,594.48,617.95
2015-09-25,620.11,622.05,602.89,605.23
2015-09-28,592.37,592.78,578.14,578.20
2015-09-29,578.20,588.46,578.20,581.35
2015-09-30,587.94,592.39,581.39,588.86
2015-10-01,594.40,600.47,583.53,590.53
2015-10-02,589.27,614.19,583.42,613.45
2015-10-05,620.53,642.55,620.42,640.41
2015-10-06,641.18,654.90,640.64,653.17
2015-10-07,671.43,691.92,667.71,679.76
2015-10-08,679.76,700.84,678.43,696.91
2015-10-09,708.36,720.71,708.28,713.47
2015-10-12,714.17,714.31,692.05,695.71
2015-10-13,687.67,694.72,678.97,680.24
2015-10-14,688.48,694.92,683.81,688.94
2015-10-15,689.11,702.72,682.75,702.37
2015-10-16,699.07,699.07,684.81,689.47
2015-10-19,684.24,684.24,664.37,667.30
2015-10-20,661.26,662.57,650.68,652.02
2015-10-21,657.82,657.82,643.48,644.27
2015-10-22,648.90,667.37,648.90,666.05
2015-10-23,670.97,678.02,666.28,669.58
2015-10-26,670.58,670.58,652.13,653.77
2015-10-27,647.74,649.79,638.16,642.16
2015-10-28,637.66,656.88,637.01,648.55
2015-10-29,641.04,645.04,636.62,637.03
2015-10-30,642.08,648.78,635.78,645.59
2015-11-02,641.60,664.97,640.46,662.82
2015-11-03,661.53,684.95,659.48,673.82
2015-11-04,676.96,678.45,658.08,663.47
2015-11-05,655.17,655.17,644.04,646.83
2015-11-06,635.94,642.77,627.97,640.78
2015-11-09,641.23,642.68,630.51,631.42
2015-11-10,627.85,634.53,625.94,632.29
2015-11-11,640.47,640.73,623.26,626.98
2015-11-12,615.66,615.66,607.39,607.76
2015-11-13,608.54,616.36,602.21,608.87
2015-11-16,606.41,616.16,602.41,611.95
2015-11-17,609.81,609.81,597.14,598.99
2015-11-18,606.97,623.94,606.85,622.64
2015-11-19,623.45,630.16,622.96,625.86
2015-11-20,631.25,634.19,614.22,615.54
2015-11-23,614.58,617.29,605.20,606.39
2015-11-24,604.57,623.23,604.57,622.76
2015-11-25,618.19,621.31,610.93,612.72
2015-11-27,611.21,612.31,607.20,608.47
2015-11-30,608.25,611.51,597.96,605.70
2015-12-01,606.24,610.79,603.26,607.66
2015-12-02,602.07,603.19,592.72,595.28
2015-12-03,598.69,600.85,587.02,590.31
2015-12-04,585.90,587.17,579.11,585.44
2015-12-07,579.15,579.15,565.90,567.69
2015-12-08,550.60,552.70,543.52,548.41
2015-12-09,556.95,568.97,552.45,557.80
2015-12-10,557.53,577.99,556.63,572.07
2015-12-11,563.63,563.63,547.97,548.32
2015-12-14,548.27,552.36,538.43,542.43
2015-12-15,547.86,554.37,541.24,544.43
2015-12-16,545.43,547.26,535.89,546.91
2015-12-17,542.53,542.53,531.82,531.83
2015-12-18,535.18,540.90,532.55,532.68
2015-12-21,539.63,542.58,534.66,537.46
2015-12-22,539.40,558.91,539.09,556.42
2015-12-23,570.26,581.16,567.65,577.49
2015-12-24,576.15,577.34,569.15,572.99
2015-12-28,570.41,570.41,559.14,561.81
2015-12-29,564.66,565.71,555.76,562.14
2015-12-30,559.21,560.39,553.81,556.58
2015-12-31,554.04,558.88,551.64,553.74
2016-01-04,544.96,544.96,533.78,543.04
2016-01-05,545.62,547.50,538.77,546.89
2016-01-06,531.28,531.49,523.95,526.02
2016-01-07,511.38,512.59,496.97,498.25
2016-01-08,500.13,506.96,484.59,484.60
2016-01-11,490.58,497.53,477.04,479.97
2016-01-12,483.28,485.84,464.90,473.71
2016-01-13,473.71,484.44,460.77,461.29
2016-01-14,466.77,482.00,462.87,477.96
2016-01-15,462.89,462.89,447.00,456.47
2016-01-19,462.17,467.14,451.67,456.96
2016-01-20,449.68,456.51,433.23,451.80
2016-01-21,453.64,464.81,449.98,455.45
2016-01-22,466.33,473.84,457.68,463.61
2016-01-25,461.93,463.20,450.02,450.02
2016-01-26,455.99,474.63,455.99,474.63
2016-01-27,468.26,478.51,464.86,467.59
2016-01-28,477.56,483.18,466.91,477.73
2016-01-29,475.56,498.47,474.82,497.67
2016-02-01,488.78,496.47,482.38,495.17
2016-02-02,485.27,485.27,473.27,475.26
2016-02-03,484.00,496.31,471.44,495.99
2016-02-04,495.99,539.92,495.99,529.25
2016-02-05,522.82,531.80,515.08,516.72
2016-02-08,511.63,513.11,501.34,505.39
2016-02-09,495.59,496.71,485.31,491.80
2016-02-10,492.91,502.12,486.80,492.17
2016-02-11,492.17,492.17,472.63,477.93
2016-02-12,490.87,507.38,490.87,507.19
2016-02-16,512.23,524.10,508.54,521.36
2016-02-17,528.35,550.66,528.35,544.58
2016-02-18,541.58,544.25,529.43,532.44
2016-02-19,531.32,531.56,525.24,529.79
2016-02-22,541.86,556.69,541.86,555.86
2016-02-23,550.25,550.25,534.27,536.01
2016-02-24,519.15,533.06,514.76,531.49
2016-02-25,527.04,532.16,518.57,529.52
2016-02-26,533.60,542.03,528.86,531.52
2016-02-29,534.91,552.31,534.91,548.35
2016-03-01,560.89,571.51,555.85,569.71
2016-03-02,575.41,613.71,575.41,613.60
2016-03-03,613.93,634.65,613.72,633.86
2016-03-04,642.34,678.50,642.34,657.56
2016-03-07,658.10,688.38,658.10,687.22
2016-03-08,668.36,670.48,639.59,642.60
2016-03-09,643.49,650.41,628.97,641.73
2016-03-10,639.80,661.88,634.14,661.57
2016-03-11,665.18,671.11,655.67,665.65
2016-03-14,661.48,668.63,646.41,660.59
2016-03-15,649.39,649.39,631.94,637.12
2016-03-16,633.58,665.53,630.25,664.56
2016-03-17,664.55,701.45,664.55,697.68
2016-03-18,700.01,714.56,693.67,700.21
2016-03-21,697.66,705.52,686.78,697.29
2016-03-22,687.39,703.10,685.94,700.88
2016-03-23,694.49,698.70,669.09,671.04
2016-03-24,663.48,685.90,655.07,685.25
2016-03-28,688.56,691.85,674.19,687.34
2016-03-29,679.27,693.83,666.90,692.82
2016-03-30,704.37,718.10,703.48,707.65
2016-03-31,708.60,712.10,697.96,700.51
2016-04-01,688.66,711.45,686.88,711.18
2016-04-04,711.69,717.07,689.09,689.59
2016-04-05,682.06,695.28,677.11,689.66
2016-04-06,686.75,701.46,681.74,694.75
2016-04-07,692.30,695.57,678.23,680.55
2016-04-08,693.45,716.20,693.45,714.33
2016-04-11,728.27,746.39,728.27,742.51
2016-04-12,753.41,773.00,743.41,772.02
2016-04-13,772.02,817.56,772.02,812.80
2016-04-14,812.80,812.80,787.07,798.23
2016-04-15,789.30,803.50,786.40,801.61
2016-04-18,792.52,814.02,789.54,806.26
2016-04-19,819.72,841.61,819.72,838.70
2016-04-20,848.48,862.44,840.73,852.48
2016-04-21,854.57,857.83,828.37,829.60
2016-04-22,826.98,840.87,822.19,825.45
2016-04-25,825.46,825.46,785.23,788.64
2016-04-26,791.87,806.69,774.30,805.54
2016-04-27,797.55,824.34,794.14,824.27
2016-04-28,826.29,852.86,819.94,823.02
2016-04-29,831.38,848.72,825.76,831.01
2016-05-02,830.64,837.05,814.34,831.23
2016-05-03,812.67,812.67,779.42,786.57
2016-05-04,773.34,787.86,767.56,772.95
2016-05-05,778.79,785.39,754.73,758.76
2016-05-06,751.75,777.82,746.04,769.87
2016-05-09,744.33,744.33,701.20,710.11
2016-05-10,718.57,737.97,716.47,737.05
2016-05-11,740.44,746.67,728.06,734.84
2016-05-12,734.02,742.70,713.44,719.19
2016-05-13,715.21,718.95,695.32,697.39
2016-05-16,702.29,727.02,702.29,706.79
2016-05-17,707.66,719.77,694.69,708.01
2016-05-18,698.22,707.50,679.08,681.85
2016-05-19,670.01,686.05,662.49,682.25
2016-05-20,688.43,696.78,677.69,681.28
2016-05-23,672.68,691.14,670.23,684.89
2016-05-24,691.78,693.16,680.52,681.44
2016-05-25,686.39,701.67,686.39,699.73
2016-05-26,712.26,721.20,701.69,706.50
2016-05-27,705.93,706.91,690.55,695.55
2016-05-31,699.25,712.03,693.29,696.39
2016-06-01,688.11,698.93,680.76,697.48
2016-06-02,691.45,708.33,691.43,708.21
2016-06-03,714.32,733.53,714.07,732.59
2016-06-06,732.59,758.00,732.59,757.44
2016-06-07,753.29,768.06,753.29,757.79
2016-06-08,771.97,790.61,771.97,788.98
2016-06-09,779.04,779.04,754.87,760.81
2016-06-10,747.68,753.25,743.60,745.02
2016-06-13,737.72,746.95,734.27,735.27
2016-06-14,729.98,738.81,713.21,718.71
2016-06-15,732.73,748.17,732.73,739.20
2016-06-16,732.71,743.76,719.37,743.30
2016-06-17,749.73,764.05,746.87,747.73
2016-06-20,763.67,778.86,763.67,768.00
2016-06-21,768.60,768.60,748.13,756.23
2016-06-22,763.28,766.52,752.23,752.33
2016-06-23,766.84,780.84,763.28,780.45
2016-06-24,747.85,747.85,716.11,719.13
2016-06-27,714.72,717.19,691.48,697.17
2016-06-28,706.70,724.68,706.70,723.06
2016-06-29,738.14,747.49,737.20,740.47
2016-06-30,749.40,770.57,746.77,770.49
2016-07-01,770.00,793.60,769.95,790.40
2016-07-05,786.74,790.34,762.77,765.98
2016-07-06,757.13,775.63,750.40,775.20
2016-07-07,780.83,790.74,763.84,770.33
2016-07-08,783.23,800.59,783.23,799.87
2016-07-11,809.87,823.93,809.87,822.32
2016-07-12,844.23,859.64,843.12,855.30
2016-07-13,865.28,865.37,839.22,861.06
2016-07-14,873.44,876.81,862.46,866.82
2016-07-15,863.22,871.28,861.22,867.94
2016-07-18,863.93,875.56,854.66,875.21
2016-07-19,859.96,859.96,837.53,844.89
2016-07-20,831.96,840.44,821.63,833.34
2016-07-21,841.82,850.87,831.72,837.21
2016-07-22,839.07,848.38,834.02,847.81
2016-07-25,847.85,850.56,838.90,844.17
2016-07-26,849.90,884.21,849.61,882.83
2016-07-27,895.19,904.44,881.36,891.95
2016-07-28,889.68,893.67,877.56,892.35
2016-07-29,892.35,899.79,885.07,896.37
2016-08-01,899.18,899.26,879.49,881.23
2016-08-02,883.81,885.26,857.18,865.22
2016-08-03,860.56,888.68,855.85,888.68
2016-08-04,885.04,895.85,877.55,891.65
2016-08-05,895.05,906.49,893.35,905.52
2016-08-08,906.92,914.31,897.67,900.48
2016-08-09,901.33,906.94,891.53,891.57
2016-08-10,897.12,899.18,876.66,878.58
2016-08-11,882.47,887.33,870.29,886.29
2016-08-12,881.06,885.88,858.50,860.01
2016-08-15,868.47,888.59,867.98,886.27
2016-08-16,893.35,900.31,885.92,886.05
2016-08-17,874.98,886.79,868.90,883.53
2016-08-18,891.57,894.17,883.44,893.15
2016-08-19,882.14,884.26,871.56,875.91
2016-08-22,867.11,870.96,861.27,866.56
2016-08-23,874.52,884.46,869.01,869.93
2016-08-24,863.41,864.50,844.49,845.31
2016-08-25,846.77,856.27,844.31,849.26
2016-08-26,857.12,871.50,833.43,839.01
2016-08-29,840.33,859.67,839.81,857.43
2016-08-30,856.30,856.30,834.05,837.98
2016-08-31,833.25,834.34,820.02,826.70
2016-09-01,829.58,835.06,820.44,834.04
2016-09-02,834.04,852.22,834.04,846.53
2016-09-06,850.93,865.16,843.69,865.14
2016-09-07,859.89,863.66,853.28,860.08
2016-09-08,862.48,864.70,850.26,853.85
2016-09-09,843.23,843.23,810.11,810.42
2016-09-12,798.07,827.04,793.24,825.09
2016-09-13,813.28,813.28,770.13,778.31
2016-09-14,780.09,789.77,774.23,781.59
2016-09-15,781.15,794.59,775.98,790.13
2016-09-16,790.13,790.13,774.90,780.43
2016-09-19,795.59,806.34,791.48,797.11
2016-09-20,795.84,801.23,791.53,795.57
2016-09-21,806.44,833.19,806.44,832.03
2016-09-22,849.02,856.00,836.20,838.21
2016-09-23,837.51,849.56,835.62,839.10
2016-09-26,836.15,842.25,834.44,836.45
2016-09-27,826.15,839.15,823.72,838.80
2016-09-28,848.27,873.80,844.23,873.42
2016-09-29,873.42,879.26,849.58,856.78
2016-09-30,863.27,865.85,853.55,858.66
2016-10-03,861.87,864.68,855.18,864.29
2016-10-04,867.36,868.25,841.74,844.04
2016-10-05,854.50,865.77,851.47,861.88
2016-10-06,857.44,867.12,857.06,863.02
2016-10-07,874.90,875.61,853.41,864.95
2016-10-10,873.83,886.57,873.83,883.16
2016-10-11,878.91,878.91,860.49,866.23
2016-10-12,865.19,876.49,863.12,870.79
2016-10-13,858.23,858.23,836.87,845.43
2016-10-14,857.88,863.40,848.78,850.23
2016-10-17,852.80,866.37,852.44,859.34
2016-10-18,875.07,879.07,868.31,876.49
2016-10-19,879.02,894.26,877.42,891.18
2016-10-20,883.95,904.75,875.91,901.37
2016-10-21,896.97,914.83,891.40,907.13
2016-10-24,907.43,926.23,907.43,916.40
2016-10-25,922.78,938.43,922.78,924.99
2016-10-26,923.43,929.67,915.27,925.26
2016-10-27,926.25,926.25,910.39,911.71
2016-10-28,914.25,924.83,909.63,913.23
2016-10-31,917.46,923.66,910.02,922.17
2016-11-01,932.33,934.86,899.84,910.69
2016-11-02,902.79,913.39,895.77,895.91
2016-11-03,902.74,922.40,902.74,911.64
2016-11-04,910.41,922.42,901.46,912.79
2016-11-07,938.48,953.33,938.48,952.24
2016-11-08,948.30,966.66,940.62,960.63
2016-11-09,998.93,1028.22,996.92,1020.91
2016-11-10,1042.95,1054.38,1026.51,1038.27
2016-11-11,1035.12,1037.21,1006.68,1029.80
2016-11-14,1039.48,1060.17,1036.42,1060.00
2016-11-15,1034.18,1046.73,1023.40,1046.60
2016-11-16,1033.71,1033.71,1017.80,1028.15
2016-11-17,1032.39,1040.47,1027.52,1029.36
2016-11-18,1020.28,1025.56,1008.62,1021.47
2016-11-21,1021.47,1045.60,1021.47,1045.56
2016-11-22,1070.85,1109.50,1070.85,1108.00
2016-11-23,1092.78,1120.89,1088.67,1120.08
2016-11-25,1119.69,1123.19,1109.94,1123.04
2016-11-28,1119.47,1130.79,1114.03,1127.10
2016-11-29,1096.25,1109.18,1085.23,1096.08
2016-11-30,1097.53,1114.79,1097.53,1099.51
2016-12-01,1111.01,1112.08,1088.11,1095.91
2016-12-02,1085.31,1113.42,1083.46,1113.04
2016-12-05,1124.67,1146.98,1124.67,1145.92
2016-12-06,1137.10,1156.40,1132.82,1156.36
2016-12-07,1171.59,1195.56,1171.59,1191.44
2016-12-08,1202.14,1214.30,1183.02,1190.00
2016-12-09,1182.75,1182.83,1156.96,1159.90
2016-12-12,1166.43,1170.30,1146.23,1150.20
2016-12-13,1147.93,1155.81,1119.60,1128.41
2016-12-14,1123.07,1145.83,1112.97,1113.18
2016-12-15,1098.13,1124.76,1095.06,1121.93
2016-12-16,1116.06,1120.36,1092.78,1094.26
2016-12-19,1082.85,1090.97,1069.11,1072.21
2016-12-20,1071.81,1099.03,1071.81,1096.55
2016-12-21,1101.07,1103.84,1089.78,1096.40
2016-12-22,1096.40,1096.40,1072.74,1077.27
2016-12-23,1075.43,1083.52,1073.01,1077.24
2016-12-27,1085.74,1093.60,1085.07,1090.72
2016-12-28,1106.54,1110.50,1081.22,1082.07
2016-12-29,1085.84,1090.91,1069.39,1078.80
2016-12-30,1085.14,1085.72,1056.41,1057.76
2017-01-03,1076.64,1092.36,1071.08,1088.12
2017-01-04,1085.67,1105.78,1078.73,1105.61
2017-01-05,1107.79,1124.04,1106.04,1113.65
2017-01-06,1109.94,1112.02,1088.15,1088.34
2017-01-09,1089.23,1100.50,1079.95,1081.63
2017-01-10,1098.99,1135.82,1098.99,1134.66
2017-01-11,1136.00,1157.51,1130.63,1156.19
2017-01-12,1155.68,1157.49,1141.22,1146.85
2017-01-13,1143.03,1158.15,1138.62,1146.96
2017-01-17,1147.62,1152.37,1139.57,1143.93
2017-01-18,1149.46,1180.34,1149.17,1168.67
2017-01-19,1163.27,1163.28,1136.63,1146.27
2017-01-20,1145.85,1158.67,1141.80,1153.18
2017-01-23,1166.98,1172.91,1155.62,1171.75
2017-01-24,1197.72,1210.32,1185.89,1194.24
2017-01-25,1190.71,1190.71,1168.29,1187.31
2017-01-26,1181.69,1197.62,1175.61,1185.94
2017-01-27,1188.25,1190.84,1178.31,1187.91
2017-01-30,1174.17,1174.17,1148.01,1160.01
2017-01-31,1160.01,1166.14,1143.03,1153.23
2017-02-01,1169.45,1180.82,1149.53,1163.46
2017-02-02,1167.12,1179.08,1166.90,1176.94
2017-02-03,1176.94,1176.94,1143.99,1146.89
2017-02-06,1145.37,1150.61,1137.82,1140.77
2017-02-07,1153.20,1157.21,1135.94,1137.51
2017-02-08,1132.60,1145.78,1126.25,1145.68
2017-02-09,1149.64,1178.21,1147.54,1177.06
2017-02-10,1196.22,1209.57,1196.22,1207.68
2017-02-13,1234.47,1262.60,1234.47,1252.99
2017-02-14,1244.73,1245.51,1223.93,1243.34
2017-02-15,1240.73,1254.24,1240.73,1244.93
2017-02-16,1253.41,1260.32,1238.54,1243.42
2017-02-17,1236.63,1241.19,1230.80,1238.51
2017-02-21,1261.44,1266.11,1256.11,1266.11
2017-02-22,1241.74,1249.83,1239.84,1248.56
2017-02-23,1259.30,1266.10,1196.81,1201.26
2017-02-24,1179.78,1203.37,1173.83,1186.81
2017-02-27,1191.01,1218.58,1187.17,1207.12
2017-02-28,1202.02,1210.82,1187.47,1194.23
2017-03-01,1212.38,1240.99,1212.38,1233.10
2017-03-02,1223.55,1227.40,1180.46,1182.43
2017-03-03,1188.77,1199.51,1178.75,1196.69
2017-03-06,1178.26,1183.10,1169.81,1173.66
2017-03-07,1177.88,1182.32,1153.08,1154.07
2017-03-08,1156.74,1157.74,1124.64,1125.72
2017-03-09,1120.27,1135.98,1106.20,1115.14
2017-03-10,1128.40,1133.53,1107.31,1115.76
2017-03-13,1135.48,1149.51,1135.48,1146.83
2017-03-14,1134.19,1143.17,1121.51,1141.04
2017-03-15,1156.27,1201.94,1148.36,1201.04
2017-03-16,1218.07,1219.38,1196.40,1198.79
2017-03-17,1203.12,1213.73,1185.56,1185.88
2017-03-20,1184.62,1198.20,1177.61,1195.54
2017-03-21,1193.62,1193.62,1126.15,1126.93
2017-03-22,1122.23,1146.50,1120.50,1139.89
2017-03-23,1135.54,1144.33,1120.03,1127.00
2017-03-24,1127.87,1130.86,1105.04,1110.97
2017-03-27,1087.07,1108.85,1070.87,1106.64
2017-03-28,1112.48,1131.11,1107.67,1124.68
2017-03-29,1121.76,1136.65,1119.82,1127.37
2017-03-30,1131.99,1138.21,1124.79,1126.35
2017-03-31,1126.35,1136.27,1110.71,1125.05
2017-04-03,1125.05,1137.22,1106.43,1117.01
2017-04-04,1118.51,1134.96,1116.13,1133.55
2017-04-05,1147.67,1153.84,1103.01,1104.24
2017-04-06,1107.07,1118.70,1099.40,1106.82
2017-04-07,1096.70,1126.47,1094.60,1113.98
2017-04-10,1114.96,1116.70,1093.06,1100.51
2017-04-11,1101.61,1110.69,1080.14,1108.31
2017-04-12,1099.85,1099.85,1054.10,1056.64
2017-04-13,1057.55,1062.25,1031.15,1032.19
2017-04-17,1037.11,1038.46,1023.62,1031.90
2017-04-18,1016.64,1033.03,1012.02,1020.21
2017-04-19,1031.56,1035.19,1010.13,1011.58
2017-04-20,1026.80,1053.14,1026.40,1048.76
2017-04-21,1053.27,1053.59,1041.07,1048.80
2017-04-24,1064.50,1072.73,1060.70,1067.98
2017-04-25,1078.37,1083.17,1065.45,1077.49
2017-04-26,1052.68,1070.69,1050.52,1060.52
2017-04-27,1052.92,1056.13,1035.61,1050.07
2017-04-28,1059.26,1064.89,1052.16,1052.50
2017-05-01,1052.50,1068.82,1046.99,1057.12
2017-05-02,1054.04,1063.93,1051.34,1056.26
2017-05-03,1046.15,1046.15,1020.27,1022.00
2017-05-04,1011.26,1011.26,993.97,1002.03
2017-05-05,1002.03,1013.05,998.14,1009.82
2017-05-08,1000.14,1002.28,991.15,997.94
2017-05-09,999.29,1009.39,999.29,1001.57
2017-05-10,1008.32,1016.14,1004.14,1011.42
2017-05-11,1013.95,1014.61,999.59,1008.48
2017-05-12,1003.48,1007.63,994.97,996.44
2017-05-15,1007.57,1020.61,1007.57,1019.24
2017-05-16,1026.97,1033.23,1018.63,1030.70
2017-05-17,1022.00,1024.08,1004.04,1005.55
2017-05-18,981.89,990.39,968.82,979.90
2017-05-19,994.24,1016.49,994.07,1009.79
2017-05-22,1014.50,1017.37,1004.46,1012.08
2017-05-23,1010.97,1038.11,1010.97,1033.67
2017-05-24,1030.78,1039.43,1016.43,1018.54
2017-05-25,1022.40,1036.41,1010.34,1015.52
2017-05-26,1016.95,1022.05,1013.28,1016.17
2017-05-30,1016.00,1026.10,1012.08,1022.40
2017-05-31,1016.80,1018.64,997.78,1006.40
2017-06-01,1006.67,1012.93,1001.56,1009.35
2017-06-02,1008.23,1008.71,999.24,1001.76
2017-06-05,998.89,1008.46,998.22,1005.74
2017-06-06,1002.14,1006.16,996.16,1001.72
2017-06-07,1004.63,1011.73,987.52,997.03
2017-06-08,995.95,1026.60,992.01,1025.62
2017-06-09,1027.75,1036.74,1022.05,1028.52
2017-06-12,1028.05,1038.25,1021.26,1025.55
2017-06-13,1026.25,1030.42,1023.37,1025.28
2017-06-14,1028.62,1028.62,995.42,1003.58
2017-06-15,991.39,991.51,968.41,977.40
2017-06-16,974.64,982.95,969.66,978.46
2017-06-19,986.03,1002.60,984.56,988.35
